chromosome	start	end
20	1340644	1430645
20	19670644	19770644
20	2730646	2850646
20	44208639	44318639
20	39788640	40048640
20	57445055	57625055
20	61167207	61381352
20	44758639	44978639
20	4610646	4700646
20	35228403	35378403
20	22060638	22150638
20	21570638	21660638
20	35338403	35438403
20	45808648	45908744
20	35118403	35288403
20	51716539	51816539
20	14750646	14840646
20	35898403	36068402
20	47676537	47856537
20	3740647	3850647
20	32477806	32727806
20	47266538	47656537
20	48856537	49076537
20	31497806	31667806
20	47706537	47886537
20	13600647	13770646
20	15900645	16000645
20	44898639	45058639
20	62311353	62521353
20	2090646	2530646
20	18400644	18500644
20	13110647	13260647
20	57445055	57785055
20	34707922	35058403
20	33507803	33637803
20	38938640	39278640
20	50286539	50446539
20	23370637	23610637
20	57085056	57175056
20	56555056	56645056
20	5680646	5920646
20	8100647	8200647
20	49696537	49906537
20	2180646	2330646
20	11830648	11920648
20	4580646	4670646
20	53146539	53236539
20	57665055	57855055
20	36288402	36578402
20	19350644	19440644
20	1780646	2050646
20	25490636	25670636
20	37358643	37628643
20	35768403	36138402
20	10660648	10810648
20	44118640	44218639
20	21240638	21490638
20	700644	940643
20	17520645	17770645
20	22770638	22930637
20	1740646	2080646
20	58335055	58425055
20	4890646	4990646
20	44418639	44518639
20	62391353	62491353
20	32987806	33097805
20	48306537	48456537
20	55925056	56075056
20	43338641	43498641
20	46008744	46168744
20	8040647	8210647
20	33427803	33607803
20	32857806	33047805
20	48856537	49046537
20	12830648	13030648
20	36198402	36418402
20	62341352	62561353
20	7910647	8140647
20	35268403	35498403
20	52276539	52506539
20	34287922	34537922
20	36378402	36628402
20	200641	470644
20	35218403	35498403
20	8040647	8330647
20	33427803	33717803
20	34237922	34527922
20	30787803	31097803
20	37348643	37668643
20	1820646	2150646
20	8110647	8460647
20	34057825	34437922
20	17480645	17870644
20	48276537	48716537
20	7900647	8350647
20	56185056	56665056
20	57445055	57995055
17	53607361	53847361
17	39056252	39716252
17	39096252	39496252
17	72376139	72586139
17	55407361	55697361
17	58117361	58527361
17	65466116	65686116
17	1793294	2193294
17	2393294	2513294
17	26077026	26177026
17	17593314	17703314
17	71666139	71806139
17	74106081	74206081
17	40342018	40502018
17	40312018	40432018
17	9823317	10103317
17	66046116	66456141
17	37426253	37516253
17	60837361	61007361
17	46517362	46667362
17	19423313	19563313
17	38546252	38666252
17	17713314	17943314
17	76846082	76966082
17	42597368	42757368
17	80297876	80517876
17	59097361	59357361
17	59097361	59457361
17	47967363	48077364
17	43277367	43377366
17	43327367	43467366
17	75696082	76026081
17	26127026	26507026
17	40462018	40742018
17	4113295	4333295
17	46427362	46537362
17	73016095	73126095
17	62257360	62377360
17	67566141	68156141
17	75556082	75916082
17	9863317	10213317
17	9883317	9993317
17	73316081	73416081
17	1283294	1403294
17	21999329	22109327
17	18163314	18263314
17	1023205	1113294
17	30907018	31067018
17	80777876	80877876
17	80907876	81007876
17	3253294	3373294
17	16293314	16423314
17	74556082	74666082
17	5143295	5333320
17	5133295	5233295
17	38686252	38776252
17	55987361	56157361
17	64996116	65096116
17	33637019	33797019
17	31107018	31217018
17	59537361	59657361
17	41417368	41577368
17	50777360	50877360
17	58327361	58427361
17	6063320	6163320
17	42527368	42687368
17	37356253	37496253
17	45867366	45987366
17	65986116	66136141
17	80377876	80577876
17	68306141	68406141
17	73246081	73406081
17	19133313	19233313
17	66216141	66456141
17	73666080	73786081
17	78633800	78793800
17	29877019	30187019
17	37146253	37326253
17	49791	229791
17	26857018	26947018
17	37426253	37566253
17	45907366	45997366
17	39436252	39526252
17	35377299	35466935
17	72466139	72556139
17	17053314	17143314
17	1623294	1783294
17	42437368	42757368
17	46037366	46137362
17	13973317	14063317
17	71166139	71306139
17	48937361	49187361
17	16313314	16413314
17	40282018	40432018
17	6583319	6753319
17	5703320	5793320
17	4643295	4753295
17	14303317	14523317
17	993240	1123294
17	66856141	67216141
17	72946095	73036095
17	62536118	62636118
17	2383294	2493294
17	46057366	46147362
17	14673317	14823317
17	39016252	39506252
17	78023799	78123799
17	67856141	68026141
17	46167362	46687362
17	54587361	54777361
17	39116252	39506252
17	13303317	13393317
17	5143295	5283295
17	37396253	37516253
17	433240	573240
17	13483317	14833317
17	39076252	39406252
17	72506139	72616139
17	56587361	56707361
17	78183799	78273800
17	74096081	74386081
17	75096082	75186082
17	42607368	42717368
17	76166081	76256081
17	54697361	54787361
17	5173295	5353320
17	2223294	2383294
17	75646082	75976081
17	8473318	8623318
17	67586141	67766141
17	39496252	39776252
17	25577026	25957026
17	75586082	75786082
17	72456139	72596139
17	76596082	76706082
17	66646141	66736141
17	31487018	31587018
17	65126116	65236116
17	15203317	15303317
17	80777876	80947876
17	34996457	35586919
17	59227361	59387361
17	37326253	37506253
17	46477362	46677362
17	14433317	14583317
17	10933317	11023317
17	66796141	66906141
17	53477361	53567361
17	18773313	18863313
17	30767018	31067018
17	42027368	42127368
17	78403800	78983800
17	73946081	74186081
17	46737362	46947362
17	56577361	56667361
17	76016081	76286081
17	80537876	81017876
17	129791	219791
17	19583313	19673313
17	29627018	29717018
17	34377363	34467385
17	43327367	43417366
17	53607361	53697361
17	55407361	55497361
17	55477361	55567361
17	56757361	56847361
17	66036116	66126141
17	75176082	75266082
17	7293319	7393319
17	13753317	13863317
17	43377366	43487366
17	77843799	77953799
17	80407876	80517876
17	43817366	43947366
17	74436082	74566082
17	79791	219791
17	80297876	80437876
17	7653318	7803318
17	40822018	40972018
17	60837361	60987361
17	65536116	65686116
17	78123799	78273800
17	17713314	17873314
17	40312018	40482018
17	10583317	10763317
17	19953313	20133313
17	41657368	41837368
17	46197362	46377362
17	37426253	37616253
17	39306252	39496252
17	68216141	68406141
17	7703318	7903318
17	58117361	58317361
17	29877019	30087019
17	75326082	75536082
17	47927362	48147364
17	80907876	81117769
17	5693320	5933320
17	38376252	38616252
17	40502018	40742018
17	16893314	17143314
17	72956095	73206095
17	74106081	74356081
17	10263317	10523317
17	14263317	14523317
17	61637361	61897360
17	78063799	78323800
17	47497362	47767362
17	61537361	61807360
17	35137178	35417300
17	56797361	57077361
17	74446082	74726082
17	26137026	26427026
17	35046452	35337299
17	55927361	56217361
17	27967018	28267018
17	37826253	38126253
17	2283294	2593294
17	65376116	65686116
17	46407362	46727362
17	33537019	33867019
17	60837361	61167361
17	80297876	80627876
17	46747362	47097362
17	17133314	17523314
17	1793294	2233294
17	66016116	66466141
17	13593317	14053317
17	65946116	66466141
17	67566141	68546141
8	27977517	28187517
8	41857518	42237518
8	103422228	103562228
8	101352228	101492228
8	42037518	42237518
8	6437521	6617521
8	61612559	61972559
8	66662235	66902235
8	8117522	8517510
8	145785384	145965385
8	8237510	8527510
8	8227516	8317510
8	141850099	142050099
8	125542241	125982242
8	125662241	125852242
8	19677511	19987511
8	28697517	28947517
8	28747517	28977517
8	90852228	91012228
8	101952228	102212228
8	8867510	9017510
8	41557518	41677518
8	23017513	23117513
8	145184903	145304903
8	95982228	96282228
8	126122242	126272242
8	17817509	17937509
8	56712559	56922559
8	1678166	1988159
8	144742170	144922172
8	101232228	101322228
8	85082235	85232235
8	90912228	91012228
8	67362235	67542235
8	28727517	29027517
8	18807510	19137511
8	37867518	38017518
8	138002243	138102243
8	141840099	142010099
8	90772228	90912228
8	121592240	121852240
8	97972228	98102228
8	50662560	50842560
8	116922225	117052225
8	23087513	23277513
8	37627518	37717518
8	141850099	142100099
8	61532559	61772559
8	127922245	128032245
8	141990099	142200099
8	38337518	38567518
8	19447511	19567511
8	16887509	16977509
8	128892246	128992246
8	82642235	82772235
8	37647518	37777518
8	67972235	68162235
8	99792228	99882228
8	26217516	26397516
8	101912228	102152228
8	56682559	56882559
8	106502228	106612228
8	144091417	144231417
8	29047517	29137517
8	9257510	9347510
8	142200099	142290099
8	141960099	142070099
8	18757510	19137511
8	112672229	112852229
8	67672235	67832235
8	141840099	141950099
8	8117522	8397510
8	97932228	98092228
8	102072228	102212228
8	140022243	140122243
8	94782228	94942228
8	56752559	56932559
8	74692235	74872235
8	81682235	81832235
8	116292229	116672227
8	68262235	68372235
8	119802239	119892239
8	29277517	29427517
8	145945385	146125385
8	130332246	130432246
8	68202235	68382235
8	71112235	71312235
8	11467509	11567509
8	41837518	41927518
8	8407510	8497510
8	12527509	12697509
8	98602228	98692228
8	71152235	71442235
8	67372235	67572235
8	123692239	124012240
8	68082235	68192235
8	116592227	116682227
8	30507517	30607517
8	128362246	128512245
8	51532560	51652560
8	119202239	119332239
8	24777513	24887515
8	81192235	81292235
8	30057516	30427517
8	133542247	133632246
8	128752246	129052246
8	89482229	89652229
8	39837519	40067519
8	104132228	104382228
8	118872239	119022239
8	37657518	37857518
8	6367521	6457521
8	18737510	18827510
8	19477511	19567511
8	125762242	125852242
8	134122244	134212243
8	145785384	145875385
8	39907519	40007519
8	42007518	42107518
8	48402562	48502562
8	124072240	124172240
8	28467517	28587517
8	23417513	23547513
8	120952240	121092239
8	141930099	142070099
8	134492243	134642243
8	48342562	48502562
8	66662235	66822235
8	81602235	81762235
8	131262246	131452246
8	95952228	96152228
8	118892239	119092239
8	48292564	48502562
8	118872239	119082239
8	127922245	128132245
8	6297521	6517521
8	26117516	26337516
8	80662235	80892235
8	90782228	91012228
8	19327511	19567511
8	96032228	96282228
8	125592241	125842242
8	29277517	29547516
8	95952228	96242228
8	37627518	37927518
8	130812246	131112246
8	145905385	146205386
8	22957513	23277513
8	141830099	142200099
8	6247521	6647521
8	103412228	103822228
8	8117522	8607510
8	98602228	99122228
8	128762246	129292246
8	124822240	125372241
19	18580810	18950809
19	1569999	1779999
19	19870809	20030809
19	47523257	47653257
19	44534153	44744153
19	34390905	34490905
19	15340811	15580811
19	15310811	15570811
19	49503257	49613257
19	37120902	37430902
19	18700810	18960809
19	12310815	12490814
19	46793257	46993257
19	16350811	16470811
19	46763257	46983257
19	7764886	7874886
19	2279999	2429998
19	45513258	45633258
19	12300815	12450814
19	12080815	12270815
19	55791368	55911368
19	10830676	10940676
19	11400676	11520676
19	23662802	23772802
19	19920809	20010809
19	7444886	7564886
19	19160809	19270809
19	22712802	22932802
19	54663738	54810595
19	3989998	4129997
19	19830809	19920809
19	17180810	17290809
19	13380814	13700814
19	20742806	20952806
19	3529998	3719998
19	17840809	17950809
19	28510907	28600907
19	1839999	1939999
19	30670907	30770907
19	1939999	2219999
19	2099999	2269999
19	49963257	50083257
19	14730812	14860812
19	37240902	37360902
19	9700676	9800676
19	10030676	10240676
19	10670676	10780676
19	47093257	47263257
19	31680906	31770906
19	7644886	7884886
19	9730676	9890676
19	11890815	12000815
19	20792806	20892806
19	56901369	56991369
19	53023253	53123253
19	58471368	58581368
19	36990902	37130902
19	30250907	30360907
19	57251368	57501368
19	38370640	38690640
19	10350676	10510676
19	55071458	55181451
19	15230811	15580811
19	13390814	13620814
19	15730810	15820810
19	14660812	14790812
19	53333253	53433253
19	12390815	12490814
19	39270640	39420640
19	30430907	30530907
19	38690640	38780640
19	4820012	4930012
19	45523258	45823258
19	46853257	47063257
19	20260809	20360809
19	49473257	49583257
19	47423257	47603257
19	13400814	13740814
19	16010810	16120810
19	14920812	15020812
19	36590902	36700902
19	41455905	41605905
19	47023257	47253257
19	7604886	7784886
19	52033254	52163253
19	15750810	16020810
19	1559999	1739999
19	8034884	8144884
19	54403254	54533254
19	3699998	3869998
19	28850907	28950907
19	28970907	29190907
19	31440906	31690906
19	7554886	7674886
19	58631367	58741366
19	37820902	38150901
19	44604153	44754153
19	14730812	14820812
19	30600907	30770907
19	58171368	58451368
19	16320811	16470811
19	58821366	58951367
19	15870810	16010810
19	14670812	14850812
19	13460814	13650814
19	11900815	12150815
19	21502802	21592802
19	47533258	47623257
19	52543253	52633253
19	32180906	32280906
19	54703867	54810595
19	4029998	4139997
19	46793257	46933257
19	30090907	30240907
19	49473257	49633257
19	37000902	37170902
19	9700676	9890676
19	58761366	58951367
19	21502802	21702802
19	37860902	38060902
19	37130902	37340902
19	55701368	55911368
19	9700676	9920676
19	47423257	47643257
19	35450904	35680903
19	52883253	53123253
19	58711367	58951367
19	21502802	21752802
19	41775905	42056368
19	34290905	34590905
19	47173257	47483257
19	19690809	20040809
18	42849965	42939965
18	60237233	60657233
18	10009997	10269997
18	43259965	43509966
18	3489998	3650000
18	46236371	46706370
18	42069965	42479965
18	10239997	10489997
18	10249997	10449997
18	32969964	33179964
18	74101956	74231957
18	3309998	3650000
18	20829964	20989964
18	20519963	20649964
18	13269999	13549999
18	13299999	13539999
18	77690000	77800000
18	29569963	29679963
18	10119997	10259997
18	45646371	45746371
18	32709964	32799964
18	6389999	6489999
18	2999998	3139998
18	77530000	77630000
18	69997235	70107235
18	9099998	9199998
18	62757236	62877236
18	12399999	12669999
18	13039999	13139999
18	65447237	65537237
18	51416370	51506370
18	54797231	54887231
18	53097231	53267231
18	47046370	47276370
18	13629999	13719999
18	53107231	53197231
18	74511956	74681956
18	33539963	33639963
18	61147233	61237233
18	27879966	27989966
18	60407233	60627233
18	77300000	77410000
18	33889963	34099963
18	43499966	43659966
18	52347231	52647231
18	69897235	69987235
18	370000	460000
18	72007235	72237235
18	9569998	9969997
18	26359964	26469965
18	52497231	52597231
18	3389998	3519998
18	67117236	67237236
18	23929964	24029964
18	6829999	6919999
18	42269965	42579965
18	22699964	22859964
18	22769964	22889964
18	33689963	33879963
18	64117237	64417237
18	46216371	46946370
18	9339998	9459998
18	53777231	53877231
18	12719999	12979999
18	33349964	33539963
18	59867233	60027233
18	62327235	62427236
18	32629964	32829964
18	13319999	13429999
18	52507231	52647231
18	56597232	56687232
18	33889963	33979963
18	42829965	42959965
18	10699998	10799998
18	31769964	31859964
18	28979963	29069963
18	77240000	77400000
18	55417232	55697232
18	11369999	11509999
18	600000	830001
18	37259964	37359964
18	61407234	61507234
18	13229999	13319999
18	41939965	42229965
18	63327236	63547236
18	72941955	73061955
18	69227236	69327236
18	55357232	55447232
18	59837233	60097233
18	60197233	61077233
18	33329964	33499963
18	10169997	10259997
18	20869964	20959964
18	55417232	55507232
18	21409964	21509964
18	32599964	32699964
18	56457232	56567232
18	20839964	20959964
18	60477233	60607233
18	20689964	20829964
18	42339965	42479965
18	46556370	46696370
18	33009964	33159964
18	43319965	43489965
18	43249965	43439965
18	67857236	68067236
18	32729964	32959964
18	11789999	12039999
18	60677233	60937233
18	32979964	33249964
18	33599963	33879963
18	46416370	46696370
18	21129964	21429964
18	21099964	21429964
18	61187233	61527234
18	20609963	20979964
18	42249965	42619965
18	43249965	43639966
18	42249965	42659965
18	72371956	72791956
18	42249965	42749965
18	43719966	44249963
18	32979964	33549963
15	32942201	33252201
15	100030205	100120205
15	100030205	100210205
15	90913232	91133232
15	75362341	75452341
15	44602198	44702198
15	44552198	44792198
15	101660205	101760205
15	44822198	45032198
15	90403232	90583232
15	90373232	90633232
15	70382339	70552339
15	63582199	63762199
15	63582199	63882199
15	73852341	73962341
15	38382201	38702201
15	81432341	81702341
15	40322201	40572201
15	75732341	75892341
15	85833231	85963231
15	45452198	45582198
15	89463231	89553231
15	33132201	33232201
15	77222341	77372342
15	43052198	43222198
15	59282199	59802199
15	99183229	99623228
15	38282201	38642201
15	80212342	80442342
15	70432339	70772339
15	60852199	61172199
15	91033232	91143232
15	64102199	64282199
15	64002199	64182199
15	65932338	66112338
15	52542197	52782197
15	78252342	78412342
15	91023232	91183232
15	34532201	34632201
15	85843231	85933231
15	50972197	51192197
15	45502198	45612198
15	42862198	42952198
15	41222198	41312198
15	51552197	51722197
15	74662341	74752341
15	55972198	56062198
15	77622342	77792342
15	65112199	65202199
15	91063232	91273231
15	64472199	64562199
15	52732197	52842197
15	76552341	76712341
15	101580205	101780205
15	44942198	45042198
15	68982339	69182339
15	73092341	73382341
15	27725146	27815146
15	64762199	64912199
15	41202198	41482198
15	81862341	82262341
15	64732199	64822199
15	54262197	54352197
15	27615146	27705146
15	57432198	57602198
15	64512199	64652199
15	64482199	64662199
15	75052341	75182341
15	94893229	94993229
15	41092198	41542198
15	68982339	69142339
15	68392338	68492338
15	42022198	42112198
15	31182203	31272203
15	77312341	77412342
15	67242338	67482338
15	41202198	41302198
15	98453230	98733229
15	91593230	91773230
15	69552339	69652339
15	99063229	99323229
15	79962342	80052342
15	42722198	42882198
15	44892198	45022198
15	44282198	44372198
15	70462339	70572339
15	68962339	69062339
15	42722198	42932198
15	26195147	26405147
15	73132341	73362341
15	83428752	83668752
15	41922198	42212198
15	81552341	81652341
15	42102198	42202198
15	44712198	44832198
15	101840205	102270203
15	47772197	47932197
15	52642197	52912197
15	26945147	27035147
15	87143231	87233231
15	26955147	27055147
15	83388752	83538752
15	39572201	39782201
15	99193229	99473229
15	40392201	40672201
15	100880205	101140205
15	36952201	37052201
15	67772338	67872338
15	23835147	23925147
15	101200205	101400205
15	60222199	60312199
15	31212203	31302203
15	50022197	50202197
15	56772198	57002198
15	68832339	69192339
15	38382201	38542201
15	51692197	51782197
15	65032199	65242221
15	67842338	67952338
15	64572199	65002199
15	88243231	88333231
15	74922341	75122341
15	84328752	84418752
15	83938752	84028752
15	38762201	38862201
15	67852338	68022338
15	26245147	26345147
15	99820205	100310205
15	99640203	99730205
15	26595147	26815147
15	40322201	40412201
15	79322342	79412342
15	80162342	80252342
15	67442338	67552338
15	78242342	78352342
15	89443231	89553231
15	40812199	40932198
15	90413232	90533232
15	93423230	93543230
15	65322338	65452338
15	67332338	67462338
15	64792199	64932199
15	78432342	78572342
15	89413231	89553231
15	89463231	89623231
15	58652199	58822199
15	70172339	70362339
15	85223231	85413231
15	40362201	40572201
15	74852341	75062341
15	38382201	38632201
15	74682340	74932341
15	77532342	77782342
15	64742199	65002199
15	64972199	65232197
15	58782199	59052199
15	60872199	61152199
15	74652341	74932341
15	85883231	86163231
15	100880205	101170205
15	101860205	102150203
15	91153232	91473230
15	73032341	73362341
15	99093229	99423229
15	101200205	101540205
15	33642201	33992201
15	70382339	70742339
15	52542197	52942197
15	52542197	52972197
15	64462199	64932199
15	67622338	68092338
15	32952201	33432201
15	58522199	59052199
15	59272199	59822199
15	69912339	70462339
15	77252341	77802342
9	33029998	33149998
9	71214916	71364916
9	71194916	71454916
9	131382279	131492279
9	131332279	131482279
9	126582279	126682279
9	94012282	94152282
9	92004915	92124915
9	35609997	35829997
9	95482282	95602282
9	137141846	137341846
9	134055387	134175387
9	99082282	99182282
9	91924915	92174915
9	132132279	132282279
9	132112279	132362279
9	650000	740000
9	134225387	134335387
9	133325387	133605387
9	114972280	115102280
9	114972280	115072280
9	37109997	37199997
9	131912279	132092279
9	132002279	132352279
9	117682280	117772279
9	93842282	94112282
9	125222279	125562279
9	6340000	6520000
9	34179998	34279998
9	108372281	108472281
9	130252279	130352279
9	131222279	131322279
9	34099998	34249998
9	138861846	138991846
9	77174916	77284916
9	37199997	37299997
9	21519999	21669999
9	128432279	128532279
9	130702279	130842279
9	77404916	77574916
9	136715122	136815122
9	129122279	129232279
9	15199998	15609998
9	133775387	133895387
9	107702281	107902281
9	2310000	2410000
9	102642282	102762282
9	128512279	128602279
9	132452279	132562279
9	127672279	127952279
9	1480000	1600000
9	220000	350000
9	36079997	36199997
9	35579997	35739997
9	108062281	108152281
9	125672279	125852279
9	10210000	10320000
9	35729997	35829997
9	130332279	130632279
9	11900000	12060000
9	71424916	71524916
9	74994916	75174916
9	19239998	19379998
9	75094916	75184916
9	131352279	131712279
9	82214915	82364915
9	102552282	102742282
9	630000	720000
9	80464916	80554916
9	131972279	132152279
9	10680000	10770000
9	125252279	125552279
9	97582282	97832282
9	3760000	3850000
9	110012281	110112281
9	110412281	110522281
9	95972282	96172282
9	3030000	3130000
9	134195387	134305387
9	107802281	107902281
9	139834452	140084452
9	36989997	37159997
9	71214916	71314916
9	140494452	140604452
9	109622281	109732281
9	102782282	102992282
9	123642278	123952278
9	480000	580000
9	77604916	77704916
9	135775387	135875387
9	26049998	26159998
9	3650000	3740000
9	90034915	90154915
9	74034916	74214916
9	80574916	80834916
9	77574916	77684916
9	113822280	113922280
9	128812279	128912279
9	24099998	24199998
9	115182280	115492280
9	110562281	110792281
9	71374916	71584916
9	129602279	129692279
9	94032282	94132282
9	31679998	31769998
9	135165387	135255387
9	74234916	74334916
9	38029997	38129997
9	125572279	125672279
9	128682279	128792279
9	128632279	128772279
9	84424915	84524915
9	31319998	31449998
9	117162280	117262280
9	2930000	3020000
9	80324916	80634916
9	134165387	134305387
9	127962279	128082279
9	5190000	5590000
9	22669999	22829999
9	113302280	113422280
9	20039998	20159998
9	125862279	125972279
9	107772281	107862281
9	38009997	38109997
9	125772279	125872279
9	23109999	23209998
9	128522279	128672279
9	99082282	99372282
9	4740000	4840000
9	890000	980000
9	125592279	125752279
9	82974915	83074915
9	125992279	126122279
9	15199998	15519998
9	134135387	134285387
9	135575387	135715387
9	116512280	116712280
9	136035387	136236876
9	86324915	86534915
9	128522279	128852279
9	129672279	130052279
9	95872282	96222282
9	98522282	98612282
9	131882279	132452279
9	29319998	29409998
9	89144915	89234915
9	14299999	14399999
9	110632281	110782281
9	37739997	37829997
9	114372280	114462280
9	100482282	100572282
9	132732279	132822279
9	134475387	134565387
9	137141846	137231846
9	75104916	75204916
9	92752282	92852282
9	112812280	112912280
9	134805387	134905387
9	137121846	137221846
9	128522279	128632279
9	94002282	94132282
9	116232280	116362280
9	37029997	37169997
9	126902279	127042279
9	34899997	35049997
9	93842282	93992282
9	117212280	117372280
9	123982278	124142278
9	71334916	71504916
9	85994915	86164915
9	108002281	108172281
9	110602281	110772281
9	7880000	8060000
9	93842282	94022282
9	20899999	21089999
9	34429998	34619997
9	10120000	10320000
9	116162280	116362280
9	71244916	71464916
9	71304916	71524916
9	138861846	139091846
9	129062279	129302279
9	116112280	116362280
9	117122280	117372280
9	35609997	35889997
9	137661846	137951846
9	124882279	125192279
9	125262279	125572279
9	99082282	99422282
9	126412279	126772279
9	126332279	126702279
9	97502282	97892282
9	93672282	94212282
9	34899997	35469997
9	32379998	32969998
1	150692476	150902476
1	19716494	19976494
1	25946491	26136491
1	207283345	207533345
1	207223345	207603345
1	207253345	207593345
1	27626491	27886511
1	32655601	32745601
1	234805746	235055747
1	8710059	8890059
1	9960058	10090058
1	167239237	167359237
1	207323345	207473345
1	202789128	202949128
1	147021773	147111799
1	198479130	198679129
1	112062622	112302622
1	204189128	204319128
1	225747702	225947702
1	225707702	225957702
1	9690058	9870058
1	27756509	27996511
1	110742622	110952622
1	54335673	54525673
1	8460060	8710059
1	45475672	45775672
1	39305672	39435672
1	39335672	39425672
1	244263302	244423302
1	10250058	10400058
1	27476491	27626491
1	169549238	169749141
1	15906495	16016495
1	108502622	108602622
1	154592476	154852476
1	154602476	154832476
1	154532476	154802476
1	12440054	12550054
1	89475683	89745683
1	89505683	89735683
1	149941927	150142199
1	20226493	20516493
1	9170059	9290059
1	207973345	208153345
1	1701439	1841439
1	212833342	212983342
1	231525746	231675746
1	24586490	24676490
1	235413315	235573315
1	45845672	45975672
1	54335673	54425673
1	38335672	38435672
1	90345559	90455559
1	11150057	11720057
1	202859128	202949128
1	36605601	36765601
1	179669135	179779135
1	198499130	198649129
1	154322476	154412476
1	24996491	25156491
1	155779791	155889791
1	204539128	204729128
1	117922622	118022622
1	21586493	21696493
1	99265556	99395556
1	158209790	158299790
1	152722476	152812476
1	24996491	25106491
1	33755601	33885601
1	115112621	115262621
1	185299132	185409132
1	21246493	21476493
1	28576511	28676511
1	155439791	155559791
1	111212622	111322622
1	23006493	23246493
1	151552476	151652476
1	212323342	212483342
1	25256491	25486491
1	36685601	36825601
1	40615672	40825672
1	59835672	60095672
1	27426491	27576491
1	67795683	67895683
1	93315557	93425557
1	45475672	45795672
1	223113342	223273342
1	179019135	179209135
1	179909135	180009135
1	236953300	237043300
1	27476491	27676491
1	114622622	114762622
1	155249791	155669791
1	93525557	93635557
1	157289790	157479790
1	151072476	151262476
1	156689792	156789792
1	73965683	74075683
1	32635601	32855601
1	111842622	111932622
1	179849135	180049135
1	211863342	212233342
1	46545672	46655672
1	202429128	202649128
1	82825683	82985683
1	167689237	167779237
1	188439131	188549131
1	145415012	145585067
1	167839238	168019238
1	101065556	101195556
1	89825559	89925559
1	111712622	111952622
1	167579237	167679237
1	247383302	247503302
1	36795601	36885601
1	172559140	172649140
1	198549130	198679129
1	111722622	111892622
1	155889791	155989791
1	28226511	28396511
1	212823342	212923342
1	9950058	10060058
1	32995601	33245601
1	112932622	113252622
1	234885747	235015747
1	11400057	11710057
1	54675673	54845673
1	156089791	156209791
1	59025672	59135672
1	221673342	221823342
1	202459128	202549128
1	167519237	167669237
1	100935556	101345556
1	110092622	110192622
1	236283300	236523300
1	21096493	21346493
1	111582622	111942622
1	66455683	66685683
1	225717702	225837702
1	98305556	98405556
1	42155671	42255671
1	162829790	163289790
1	89975559	90245559
1	91185557	91425557
1	89435683	89605683
1	180209135	180399135
1	92945557	93065557
1	72565683	72675683
1	230255747	230355746
1	25946491	26036491
1	32615601	32735601
1	154382476	154512476
1	93355557	93475557
1	151722476	151822476
1	84945683	85205683
1	23046493	23226493
1	26556491	26696491
1	243993302	244193302
1	59295672	59465672
1	182199135	182299135
1	38355672	38475672
1	158309790	158399790
1	198949129	199079129
1	54075673	54175673
1	2141439	2331439
1	229075747	229315747
1	6540060	6690060
1	183289135	183379135
1	181769136	181919135
1	193439130	193569130
1	51465672	51605672
1	54775673	54885673
1	95335556	95435556
1	89415683	89915559
1	64265671	64375671
1	162129790	162369790
1	198799129	199099128
1	25176491	25336491
1	243913302	244433302
1	180549136	180829136
1	95065556	95155556
1	173029140	173249139
1	227097701	227317701
1	200269128	200359128
1	238843300	239083300
1	33155601	33325601
1	71235683	71365683
1	64875683	65115683
1	204209128	204299128
1	224557702	224647702
1	61505672	61865672
1	52095672	52245672
1	62675672	62835671
1	57775672	57865672
1	179799135	179989135
1	202999128	203149128
1	221083342	221283342
1	29256512	29356512
1	2241439	2331439
1	27836511	27926511
1	39465672	39555672
1	40625672	40715672
1	43785671	43875671
1	45495672	45585672
1	94705556	94795556
1	146981817	147071792
1	150702476	150792476
1	19816494	19916494
1	27466491	27566491
1	45855672	45955672
1	59275672	59375672
1	109832622	109932622
1	145495090	145595109
1	150992476	151092476
1	154932476	155032476
1	178739135	178839135
1	10290058	10400058
1	116352621	116462621
1	180049135	180159135
1	207323345	207433345
1	39435672	39555672
1	115552621	115672621
1	157609790	157729790
1	43035671	43165671
1	28336511	28476511
1	183749135	183889134
1	9170059	9320059
1	59825672	59975672
1	180009135	180159135
1	54365673	54525673
1	111782622	111952622
1	114312622	114482622
1	198799129	198969129
1	41735672	41915671
1	149861550	150042063
1	192769130	192949130
1	23526493	23726493
1	32525601	32725601
1	111752622	111952622
1	160729790	160929790
1	206953345	207153345
1	231485746	231685746
1	33335601	33545601
1	90085559	90295559
1	167229237	167439237
1	207373345	207583345
1	27796511	28016511
1	20306493	20536493
1	179929135	180159135
1	67725683	67965683
1	101095556	101335556
1	207343345	207583345
1	27736494	27986511
1	13976495	14236495
1	179899135	180159135
1	101065556	101335556
1	160699790	160979790
1	180839136	181129136
1	45455672	45755672
1	86885683	87185683
1	59825672	60135672
1	211493342	211803342
1	178499135	178819135
1	25806491	26136491
1	244113302	244443302
1	26816491	27156491
1	27276491	27626491
1	64145671	64505672
1	11340057	11710057
1	228945747	229325747
1	228865747	229255747
1	9690058	10100058
1	228915747	229325747
1	203829128	204339128
1	59295672	59845672
1	84615683	85185683
1	87805683	88415683
14	68726717	69076717
14	91366344	91766344
14	91456344	91566344
14	91446344	91626344
14	68826717	68916717
14	77916343	78176343
14	74156703	74326703
14	92616344	92896344
14	92616344	92986344
14	81726344	81866344
14	68406717	69286717
14	55726718	55846718
14	78086343	78176343
14	20818159	21148159
14	68896717	69256717
